pathway,rep,mean_diff,P
MicroRNAs in cancer,5,-0.08330452890178047,0.37959395921768635
MicroRNAs in cancer,6,0.08549276870612096,0.32730104846505614
MicroRNAs in cancer,7,0.11881894052287904,0.22618721923385132
MicroRNAs in cancer,8,0.22226526425241333,0.11149883996505087
MicroRNAs in cancer,9,-0.1745356094327636,0.09587687884612495
MicroRNAs in cancer,10,0.06898892086822264,0.9050044937579882
MicroRNAs in cancer,11,-0.05072474279355419,0.5464307979539128
MicroRNAs in cancer,12,-0.2901898824360744,0.03075963678859775
MicroRNAs in cancer,13,0.240626402535686,0.046374525406562464
MicroRNAs in cancer,14,0.07796807524680227,0.7983340188759247
MicroRNAs in cancer,15,0.11375879237456607,0.3822059538381658
MicroRNAs in cancer,16,0.13255769000188766,0.26867668577066894
MicroRNAs in cancer,17,-0.3595282521195455,0.04134778237911325
MicroRNAs in cancer,18,0.23513509573561242,0.10076601506598233
MicroRNAs in cancer,19,-0.06601183973623143,0.8107297271774061
MicroRNAs in cancer,20,0.35556328416096344,0.016231955996167054
MicroRNAs in cancer,21,0.16342052876434948,0.23553923093997609
MicroRNAs in cancer,22,0.15606965841631792,0.24321541062533258
MicroRNAs in cancer,23,-0.025610718631877517,0.7810657471972073
MicroRNAs in cancer,24,0.08435124475337012,0.6578188063355158
MicroRNAs in cancer,25,-0.11740866557485194,0.5379391845908394
MicroRNAs in cancer,26,0.29099337927667324,0.022875622177078118
MicroRNAs in cancer,27,-0.08304783530166156,0.8181902139766017
MicroRNAs in cancer,28,0.05272149605015433,0.742011022943488
MicroRNAs in cancer,29,-0.1274284760459712,0.5159685148796144
MicroRNAs in cancer,30,-0.17149305663935735,0.290028999459192
MicroRNAs in cancer,31,0.26478308366442227,0.08405025102347229
MicroRNAs in cancer,32,0.29187572299874026,0.04655057815476207
MicroRNAs in cancer,33,-0.2510591540254129,0.1082938214587763
MicroRNAs in cancer,34,-0.04275092021523616,0.795860857923634
MicroRNAs in cancer,35,-0.2361581651584639,0.15604876481480073
MicroRNAs in cancer,36,0.06939524877499775,0.5865470250857373
MicroRNAs in cancer,37,-0.05909926925048176,0.9968046711264704
MicroRNAs in cancer,38,-0.1855179256284342,0.24063738697035697
MicroRNAs in cancer,39,-0.1650799450890883,0.19749118016291267
MicroRNAs in cancer,40,-0.1005750448070353,0.27992641077407865
MicroRNAs in cancer,41,-0.009913391257137376,0.9801909434472729
MicroRNAs in cancer,42,-0.07839069922188162,0.5149340242126884
MicroRNAs in cancer,43,0.03248422940496882,0.843173988511969
MicroRNAs in cancer,44,0.23560164030371428,0.057979337119190476
MicroRNAs in cancer,45,0.2451352265106839,0.12428657892690852
MicroRNAs in cancer,46,-0.10541148160570546,0.9126231374428873
MicroRNAs in cancer,47,0.17531864872596425,0.2557258961929777
MicroRNAs in cancer,48,-0.02252787637570343,0.6405319327076849
MicroRNAs in cancer,49,0.1150761972354577,0.30112240342404195
Central carbon metabolism in cancer,0,-0.013297625867933883,0.943171127563447
Central carbon metabolism in cancer,1,-0.11049647489262857,0.34418700477290665
Central carbon metabolism in cancer,2,0.024981679342379656,0.523240018937131
Central carbon metabolism in cancer,3,0.061919980184319726,0.5211570923643173
Central carbon metabolism in cancer,4,0.010180202323682002,0.9572030207797229
Central carbon metabolism in cancer,5,-0.0882076931051829,0.45199439957018817
Central carbon metabolism in cancer,6,0.059902206958545375,0.8494457181369557
Central carbon metabolism in cancer,7,0.0015284089694442527,0.9342506386766034
Central carbon metabolism in cancer,8,-0.04673502051694144,0.37785874302519007
Central carbon metabolism in cancer,9,0.10161126966398437,0.5056723236964883
Central carbon metabolism in cancer,10,0.2660010185132236,0.06794516549264963
Central carbon metabolism in cancer,11,0.13596841292643894,0.19361961443676157
Central carbon metabolism in cancer,12,-0.0005563613222738315,0.8809397021664249
Central carbon metabolism in cancer,13,-0.04836965840741808,0.7700208729947233
Central carbon metabolism in cancer,14,0.16475872932623323,0.22130923358060406
Central carbon metabolism in cancer,15,-0.03121568315683027,0.8999302073345065
Central carbon metabolism in cancer,16,-0.005545902268016916,0.7724713488165849
Central carbon metabolism in cancer,17,-0.07684694678737472,0.577758482756553
Central carbon metabolism in cancer,18,-0.06433341771734699,0.7859889405376127
Central carbon metabolism in cancer,19,0.04425851117758482,0.9584793709945251
Central carbon metabolism in cancer,20,-0.06298976402621476,0.5453657249037566
Central carbon metabolism in cancer,21,0.04341555063649084,0.793389745999239
Central carbon metabolism in cancer,22,0.012990685209325373,0.7872210857063506
Central carbon metabolism in cancer,23,-0.11497212059415281,0.5242830821355335
Central carbon metabolism in cancer,24,-0.12322591946362894,0.6717818635319416
Central carbon metabolism in cancer,25,-0.03992592496488057,0.8961271633875962
Central carbon metabolism in cancer,26,0.22353181649916878,0.1958250562275523
Central carbon metabolism in cancer,27,-0.01317606004727331,0.795860857923634
Central carbon metabolism in cancer,28,-0.10721615851808745,0.21650710706427723
Central carbon metabolism in cancer,29,0.1768641697029661,0.047798764682955734
Central carbon metabolism in cancer,30,-0.08100654713233951,0.6325302594263951
Central carbon metabolism in cancer,31,0.04538386809156071,0.6099067132999101
Central carbon metabolism in cancer,32,-0.08650516233303589,0.8885283176738832
Central carbon metabolism in cancer,33,-0.298945037712384,0.02268435006111904
Central carbon metabolism in cancer,34,-0.30110416794720835,0.15511616214004356
Central carbon metabolism in cancer,35,0.26179751951589364,0.054670642746923064
Central carbon metabolism in cancer,36,0.23774446070087807,0.07818863272306205
Central carbon metabolism in cancer,37,0.32766494260892753,0.014732053030224486
Central carbon metabolism in cancer,38,-0.3550615757837746,0.007740911648700758
Central carbon metabolism in cancer,39,0.08387399778508081,0.5603697908410301
Central carbon metabolism in cancer,40,-0.36834795615391897,0.01460195577566731
Central carbon metabolism in cancer,41,0.24499402382742339,0.0650967409461346
Central carbon metabolism in cancer,42,0.17808130069167935,0.1740781298802193
Central carbon metabolism in cancer,43,0.1591742018066751,0.18551162327906678
Central carbon metabolism in cancer,44,-0.16150521498709866,0.24516162448246814
Central carbon metabolism in cancer,45,0.042227680753668985,0.8645360628942248
Central carbon metabolism in cancer,46,0.038550670626509485,0.9801909434472729
Central carbon metabolism in cancer,47,-0.0903209023891751,0.7896869717478153
Central carbon metabolism in cancer,48,0.0586946347334958,0.6659498029015203
Central carbon metabolism in cancer,49,-0.29774891245962937,0.02559817424444003
Transcriptional misregulation in cancer,0,0.02220680451595706,0.7107560212536839
Transcriptional misregulation in cancer,1,-0.13189957251234258,0.3574190363447215
Transcriptional misregulation in cancer,2,0.004733083642488332,0.8746241658561446
Transcriptional misregulation in cancer,3,-0.06643309596119637,0.8008092051487551
Transcriptional misregulation in cancer,4,0.1455595323091323,0.2988814119929166
Transcriptional misregulation in cancer,5,-0.09774503107197552,0.4481506127673739
Transcriptional misregulation in cancer,6,-0.22975203522903265,0.0672236207497086
Transcriptional misregulation in cancer,7,0.026408201748744916,0.9393471223560074
Transcriptional misregulation in cancer,8,0.031662158016041865,0.5942874552411261
Transcriptional misregulation in cancer,9,0.38634810603694564,0.015602859312506602
Transcriptional misregulation in cancer,10,0.0010642127098850168,0.9253383980399034
Transcriptional misregulation in cancer,11,-0.04244604929932282,0.8181902139766017
Transcriptional misregulation in cancer,12,-0.13672695056366949,0.19252375768356145
Transcriptional misregulation in cancer,13,-0.2462882885666667,0.03870985758255417
Transcriptional misregulation in cancer,14,0.1493058768215358,0.3079123730176049
Transcriptional misregulation in cancer,15,0.09093624445660681,0.4844074505601551
Transcriptional misregulation in cancer,16,-0.06260407018522478,0.4774284121527973
Transcriptional misregulation in cancer,17,0.03777890148343584,0.7036096627702646
Transcriptional misregulation in cancer,18,-0.04130645605579262,0.8620174168184531
Transcriptional misregulation in cancer,19,-0.1948186649427989,0.13947282786240697
Transcriptional misregulation in cancer,20,0.20263580902779071,0.2153183815573202
Transcriptional misregulation in cancer,21,-0.1220320634536349,0.5180407256814478
Transcriptional misregulation in cancer,22,-0.1871642283156531,0.1986076783092876
Transcriptional misregulation in cancer,23,0.21393646973537897,0.20425943543310376
Transcriptional misregulation in cancer,24,-0.23874435416650142,0.09241365904956533
Transcriptional misregulation in cancer,25,-0.10641778003613947,0.7675726912755514
Transcriptional misregulation in cancer,26,0.5578544405554977,0.00010557430226639391
Transcriptional misregulation in cancer,27,0.3219109120618646,0.02032147325651242
Transcriptional misregulation in cancer,28,0.2728669518472284,0.06123074211960293
Transcriptional misregulation in cancer,29,-0.035734636350708476,0.845681510399487
Transcriptional misregulation in cancer,30,0.027366395298576283,0.8394156924542152
Transcriptional misregulation in cancer,31,0.13819905390562318,0.27076200938195916
Transcriptional misregulation in cancer,32,0.04351769977246514,0.8897941001044716
Transcriptional misregulation in cancer,33,0.08157564562580166,0.4443254621122352
Transcriptional misregulation in cancer,34,-0.03593178016522517,0.9993609325853882
Transcriptional misregulation in cancer,35,-0.3018147954688428,0.056098295951201735
Transcriptional misregulation in cancer,36,0.0004311168168982785,0.9393471223560074
Transcriptional misregulation in cancer,37,-0.034399564326259145,0.9712481885879997
Transcriptional misregulation in cancer,38,-0.00021750390482855108,0.5443016830923744
Transcriptional misregulation in cancer,39,-0.0837525459682956,0.7786074237929612
Transcriptional misregulation in cancer,40,-0.08949668691007481,0.807005875480009
Transcriptional misregulation in cancer,41,-0.11395472233623608,0.5909644096081139
Transcriptional misregulation in cancer,42,-0.03830861995589736,0.5953970324665456
Transcriptional misregulation in cancer,43,-0.14787264689190754,0.3458236954777236
Transcriptional misregulation in cancer,44,0.2550097631041712,0.015466008925100928
Transcriptional misregulation in cancer,45,-0.1214082926144826,0.41899797354224744
Transcriptional misregulation in cancer,46,0.16589275990190236,0.07818863272306205
Transcriptional misregulation in cancer,47,0.14288207187780091,0.38133406693849226
Transcriptional misregulation in cancer,48,0.12696394957401083,0.290028999459192
Transcriptional misregulation in cancer,49,0.17127306832479489,0.1323268039106011
Chemical carcinogenesis,0,2.0871890115202717e-05,0.7822957315881272
Chemical carcinogenesis,1,0.16864681717027952,0.20712879961628372
Chemical carcinogenesis,2,-0.08691111938398562,0.7712458255803636
Chemical carcinogenesis,3,0.04498393429734913,0.7444337440134478
Chemical carcinogenesis,4,0.03178979173945796,0.8544699913176522
Chemical carcinogenesis,5,0.29007863325710115,0.029065644815068768
Chemical carcinogenesis,6,-0.33663982945080784,0.012483622076823462
Chemical carcinogenesis,7,0.06866756882525094,0.566860770479968
Chemical carcinogenesis,8,-0.18723378298100563,0.1082938214587763
Chemical carcinogenesis,9,-0.37084785505956697,0.008311717193602975
Chemical carcinogenesis,10,-0.10034296607624045,0.4107480002763553
Chemical carcinogenesis,11,-0.28208913285564907,0.010642081674854725
Chemical carcinogenesis,12,-0.10371893068498503,0.6776337497389942
Chemical carcinogenesis,13,0.1720113968167213,0.1602981842331097
Chemical carcinogenesis,14,-0.24088557085088705,0.09397518989570859
Chemical carcinogenesis,15,-0.2742734759047424,0.04264091031224144
Chemical carcinogenesis,16,-0.10671473829698674,0.417156269771382
Chemical carcinogenesis,17,0.290158681314189,0.022494469250788483
Chemical carcinogenesis,18,-0.18517254485532691,0.4025952857589612
Chemical carcinogenesis,19,-0.3525275968559992,0.00667122310804995
Chemical carcinogenesis,20,0.10472885511954154,0.40349632321068485
Chemical carcinogenesis,21,-0.043506755064831246,0.7614624241662753
Chemical carcinogenesis,22,0.08622559107508486,0.4884201663069242
Chemical carcinogenesis,23,-0.3104414270875089,0.15326366155199492
Chemical carcinogenesis,24,-0.20384386688607797,0.1781732818331011
Chemical carcinogenesis,25,-0.17411115132325491,0.21002730269731917
Chemical carcinogenesis,26,-0.021917826634525444,0.9610323875064
Chemical carcinogenesis,27,0.009402689028206563,0.6393862462700948
Chemical carcinogenesis,28,-0.16360173456136484,0.3830790620653024
Chemical carcinogenesis,29,0.10819234385096865,0.3026225995721248
Chemical carcinogenesis,30,-0.19698772328688824,0.24386293842264406
Chemical carcinogenesis,31,-0.11607140313986092,0.6020742536895516
Chemical carcinogenesis,32,0.11267806814144266,0.35909527317605416
Chemical carcinogenesis,33,-0.10954430048380878,0.49447268798348853
Chemical carcinogenesis,34,0.1284609273412356,0.28135481115015193
Chemical carcinogenesis,35,-0.22011432468315714,0.08376328065789647
Chemical carcinogenesis,36,-0.07057058642185401,0.49852987390565395
Chemical carcinogenesis,37,-0.07985538695781152,0.6245713747539869
Chemical carcinogenesis,38,-0.10310472293249454,0.5066970532707187
Chemical carcinogenesis,39,0.2215898836386812,0.044305259325275695
Chemical carcinogenesis,40,0.044997907162552815,0.6211737132172439
Chemical carcinogenesis,41,0.11644924494158142,0.3186744160481265
Chemical carcinogenesis,42,0.0990812819598021,0.5274186522940841
Chemical carcinogenesis,43,0.050409149094958285,0.7408006187040853
Chemical carcinogenesis,44,0.20576607021575002,0.08065867790532105
Chemical carcinogenesis,45,-0.33614996440993095,0.025177935737377786
Chemical carcinogenesis,46,0.33514118023414974,0.013415678042470245
Chemical carcinogenesis,47,0.08342797506686783,0.5788536545186941
Chemical carcinogenesis,48,0.10590133208504564,0.5066970532707187
Chemical carcinogenesis,49,0.14738018095336938,0.17055289850197064
Viral carcinogenesis,0,0.22321361657307098,0.035649928767294906
Viral carcinogenesis,1,-0.010031344484141742,0.8645360628942248
Viral carcinogenesis,2,0.018957227201877754,0.6508814121653823
Viral carcinogenesis,3,0.173043356986926,0.35325004054931497
Viral carcinogenesis,4,-0.47141194303859,0.0007269239393016559
Viral carcinogenesis,5,-0.17043476816271946,0.2856696524150626
Viral carcinogenesis,6,0.03292033496637888,0.9891361884839144
Viral carcinogenesis,7,-0.14896730845080047,0.2419239825050914
Viral carcinogenesis,8,-0.04180944901102114,0.6189130794296036
Viral carcinogenesis,9,-0.2063229775237793,0.23427672282391554
Viral carcinogenesis,10,0.09037356740687075,0.6624602101187793
Viral carcinogenesis,11,0.12624263000773864,0.35325004054931497
Viral carcinogenesis,12,0.1766457870082992,0.23553923093997609
Viral carcinogenesis,13,-0.269375382507238,0.0650967409461346
Viral carcinogenesis,14,-0.026166724892204642,0.8771494453172062
Viral carcinogenesis,15,0.1256990235272815,0.47149043832047355
Viral carcinogenesis,16,-0.07595732006839388,0.4754445535378733
Viral carcinogenesis,17,-0.39599438101694745,0.0027610605653522508
Viral carcinogenesis,18,-0.12851613521148192,0.27992641077407865
Viral carcinogenesis,19,-0.23568607021418334,0.1352341607496004
Viral carcinogenesis,20,0.2657604649247401,0.022400048026048308
Viral carcinogenesis,21,0.23229212270413518,0.04907496146394025
Viral carcinogenesis,22,-0.06070999436851862,0.9750804208147997
Viral carcinogenesis,23,-0.03072223341707233,0.9584793709945251
Viral carcinogenesis,24,0.018652986861852766,0.9164355175230398
Viral carcinogenesis,25,-0.07216613180468312,0.7749240957147896
Viral carcinogenesis,26,-0.06288373642049352,0.5337183601001061
Viral carcinogenesis,27,-0.29175481232443323,0.013118011931184911
Viral carcinogenesis,28,-0.12612507470316398,0.41348721225304086
Viral carcinogenesis,29,0.0404795460474775,0.6177841112789546
Viral carcinogenesis,30,0.4334835076862396,0.004385862145013585
Viral carcinogenesis,31,-0.22614178542681015,0.08433801669002905
Viral carcinogenesis,32,-0.24796498536483125,0.21949956765724232
Viral carcinogenesis,33,0.03474508115238658,0.9508229807344943
Viral carcinogenesis,34,-0.08434371101323912,0.33447092091102426
Viral carcinogenesis,35,-0.03382598587060204,0.7761513136031801
Viral carcinogenesis,36,0.24728301894190743,0.08290712673072961
Viral carcinogenesis,37,0.06454037285748451,0.9469964429980682
Viral carcinogenesis,38,0.025399517496453868,0.7773790905950064
Viral carcinogenesis,39,0.10713828172319015,0.32730104846505614
Viral carcinogenesis,40,-0.04774254321985896,0.6087850221430913
Viral carcinogenesis,41,0.23540127817227044,0.03051256458902145
Viral carcinogenesis,42,-0.27175890801522556,0.06965356051193522
Viral carcinogenesis,43,0.019641888779333094,0.9980827993960729
Viral carcinogenesis,44,-0.13611103352703235,0.4098373301481152
Viral carcinogenesis,45,0.19871356896131426,0.11331148238786937
Viral carcinogenesis,46,0.15822675708260417,0.29222537926601755
Viral carcinogenesis,47,0.17156169420370485,0.47941679142541826
Viral carcinogenesis,48,-0.09913459671425816,0.5284659638587688
Viral carcinogenesis,49,0.10992803265360099,0.4904332245819497
Non-small cell lung cancer,0,0.15793059274524493,0.15604876481480073
Non-small cell lung cancer,1,0.17889315111683396,0.22927465419670967
Non-small cell lung cancer,2,0.06179547068990462,0.7736974398229542
Non-small cell lung cancer,3,-0.29335213464232823,0.022875622177078118
Non-small cell lung cancer,4,-0.1513651170358771,0.27285839896773056
Non-small cell lung cancer,5,-0.01193696169324663,0.9253383980399034
Non-small cell lung cancer,6,-0.05608594127794536,0.9814687093501067
Non-small cell lung cancer,7,0.2258193906395391,0.044136394043956945
Non-small cell lung cancer,8,-0.04005391843524597,0.9801909434472729
Non-small cell lung cancer,9,0.19643503480229843,0.07711077719851762
Non-small cell lung cancer,10,-0.20789395339605726,0.20483098243476572
Non-small cell lung cancer,11,0.030641489965990032,0.446235703757182
Non-small cell lung cancer,12,0.018978141957777344,0.9508229807344943
Non-small cell lung cancer,13,0.1445728332260021,0.5316142404512837
Non-small cell lung cancer,14,0.10584793873349631,0.6929392080416679
Non-small cell lung cancer,15,-0.07988737725245161,0.6325302594263951
Non-small cell lung cancer,16,0.13778091547048557,0.40079683341079264
Non-small cell lung cancer,17,0.2269702508150639,0.11185952605040907
Non-small cell lung cancer,18,-0.1121904647043502,0.5898586298406456
Non-small cell lung cancer,19,-0.04932185978830038,0.9814687093501067
Non-small cell lung cancer,20,0.25721135648157445,0.07089530895375176
Non-small cell lung cancer,21,0.044068038443951296,0.8948600078814388
Non-small cell lung cancer,22,0.09094989153121145,0.5942874552411261
Non-small cell lung cancer,23,0.02655350944239414,0.9151645062146506
Non-small cell lung cancer,24,-0.03466324049098246,0.737173264367279
Non-small cell lung cancer,25,-0.06673955617887077,0.7155344716853979
Non-small cell lung cancer,26,-0.06786096188666031,0.5560625723688148
Non-small cell lung cancer,27,0.09665359820114805,0.47346522561944304
Non-small cell lung cancer,28,0.016974631096879304,0.8481905963684191
Non-small cell lung cancer,29,0.20280947767026586,0.24063738697035697
Non-small cell lung cancer,30,0.03612988964684291,0.795860857923634
Non-small cell lung cancer,31,0.008941880467946854,0.90119840379441
Non-small cell lung cancer,32,-0.36045314148133584,0.013415678042470245
Non-small cell lung cancer,33,0.18021883352335935,0.21413436564032995
Non-small cell lung cancer,34,-0.07787686450496963,0.6177841112789546
Non-small cell lung cancer,35,0.21997458698113645,0.049444798781964165
Non-small cell lung cancer,36,0.07360843479376472,0.3981082214948285
Non-small cell lung cancer,37,0.05798123148002099,0.1986076783092876
Non-small cell lung cancer,38,-0.09034230039929064,0.30187188122334585
Non-small cell lung cancer,39,-0.21851815587164874,0.09878703660287565
Non-small cell lung cancer,40,-0.09861685013058244,0.8961271633875962
Non-small cell lung cancer,41,-0.2102015786946439,0.10345364977053186
Non-small cell lung cancer,42,-0.42535178271062807,0.0011693211067742184
Non-small cell lung cancer,43,-0.006226597361724736,0.8721001626541554
Non-small cell lung cancer,44,0.022719072403010295,0.8935931206076038
Non-small cell lung cancer,45,0.19266129035865537,0.17205710688385567
Non-small cell lung cancer,46,0.05226590648833901,0.9253383980399034
Non-small cell lung cancer,47,-0.024058622484082023,0.7083710383861914
Non-small cell lung cancer,48,-0.07831886226090556,0.8032863929737604
Non-small cell lung cancer,49,0.18325144821620995,0.47149043832047355
Small cell lung cancer,0,0.111175401021266,0.5614491157651836
Small cell lung cancer,1,0.005081514691762268,0.7036096627702646
Small cell lung cancer,2,-0.14132946762938664,0.25172781461044513
Small cell lung cancer,3,-0.11505383225436823,0.43296247707320434
Small cell lung cancer,4,-0.20758954001548452,0.12156432748781319
Small cell lung cancer,5,0.030427914540118867,0.6393862462700948
Small cell lung cancer,6,0.49260139763849814,0.0001397963832593258
Small cell lung cancer,7,0.023002518624946476,0.9393471223560074
Small cell lung cancer,8,-0.04597330323802541,0.6941218570695196
Small cell lung cancer,9,0.13614076546947287,0.57557106961808
Small cell lung cancer,10,0.148841818152243,0.2827881500239169
Small cell lung cancer,11,0.10042692348018009,0.45199439957018817
Small cell lung cancer,12,0.11275631752986803,0.3186744160481265
Small cell lung cancer,13,-0.13793266116190173,0.32967983760134745
Small cell lung cancer,14,-0.16750490578355676,0.5305637595648998
Small cell lung cancer,15,0.28176083034207156,0.09303575250161715
Small cell lung cancer,16,-0.180543618603652,0.30337455859415585
Small cell lung cancer,17,0.038443688730005546,0.8595001728424063
Small cell lung cancer,18,-0.22303713081157017,0.10585179433274088
Small cell lung cancer,19,0.030574236808040875,0.8157015193043039
Small cell lung cancer,20,0.0430969743740265,0.5744788321054869
Small cell lung cancer,21,-0.08715137150554415,0.5211570923643173
Small cell lung cancer,22,-0.06964239257317784,0.5253272098261426
Small cell lung cancer,23,-0.08977476981892936,0.6291140243928939
Small cell lung cancer,24,-0.27422318450666155,0.036790377580150975
Small cell lung cancer,25,0.0683924957747233,0.48240781432273805
Small cell lung cancer,26,-0.24680256459369504,0.1343984961658583
Small cell lung cancer,27,0.0249810980485543,0.9495473377754128
Small cell lung cancer,28,-0.4009066190274211,0.010989780997693594
Small cell lung cancer,29,0.0432625107069693,0.8885283176738832
Small cell lung cancer,30,0.16887847760575925,0.15698561540014666
Small cell lung cancer,31,0.2728892416171842,0.025177935737377786
Small cell lung cancer,32,-0.12363172841825228,0.32179398978840346
Small cell lung cancer,33,0.4647703686208739,0.0018601359628740767
Small cell lung cancer,34,0.0060912439449849354,0.7749240957147896
Small cell lung cancer,35,-0.20329301360561225,0.39010783026086715
Small cell lung cancer,36,-0.06855075015146744,0.7921549658142019
Small cell lung cancer,37,0.25362392324815336,0.1097091567004972
Small cell lung cancer,38,-0.30736415045213555,0.026239904990966848
Small cell lung cancer,39,-0.01369405984540433,0.7822957315881272
Small cell lung cancer,40,-0.17624206679488943,0.28494742304755294
Small cell lung cancer,41,-0.02596052404238267,0.9520987497266518
Small cell lung cancer,42,0.21999479232554334,0.10689297536954401
Small cell lung cancer,43,-0.1860759392694866,0.08376328065789647
Small cell lung cancer,44,-0.470880017384683,0.0005849718773660914
Small cell lung cancer,45,-0.23849580795553527,0.07955316605050158
Small cell lung cancer,46,0.2959460750537658,0.04087149771643997
Small cell lung cancer,47,-0.34333329596816314,0.01371929781948944
Small cell lung cancer,48,-0.012287011687066127,0.8746241658561446
Small cell lung cancer,49,0.08312101420515049,0.6647857968092374
Breast cancer,0,0.3895251450725821,0.0031622505775147887
Breast cancer,1,-0.2001486347900063,0.22070482731410646
Breast cancer,2,0.0414130195355199,0.5139006120797917
Breast cancer,3,0.14484106252958395,0.28857093530988576
Breast cancer,4,-0.2965394622166194,0.07684321379547375
Breast cancer,5,-0.058248218566309046,0.9814687093501067
Breast cancer,6,-0.2033821896774737,0.20255175764425282
Breast cancer,7,0.1486190576798141,0.2652257087292612
Breast cancer,8,-0.1608196405144538,0.446235703757182
Breast cancer,9,-0.07779012384706488,0.7215232244924472
Breast cancer,10,0.15800673830092427,0.23176610666498343
Breast cancer,11,-0.05941227328951646,0.4597376086179139
Breast cancer,12,-0.2749801041123097,0.03386103357882059
Breast cancer,13,-0.1135156261044282,0.5159685148796144
Breast cancer,14,0.31345772481578293,0.026785255412877775
Breast cancer,15,0.05974612587240343,0.7675726912755514
Breast cancer,16,-0.13429484393497118,0.1254677178661025
Breast cancer,17,-0.04750012833327846,0.5592914722164841
Breast cancer,18,0.005655220686173097,0.6121528448864231
Breast cancer,19,0.09704136975434706,0.48240781432273805
Breast cancer,20,-0.21323962847989236,0.2036890495669732
Breast cancer,21,0.05854957259819949,0.7107560212536839
Breast cancer,22,0.38143591248021325,0.017787224644870772
Breast cancer,23,0.39488532098270246,0.014995315781414593
Breast cancer,24,-0.32461196670428333,0.05548268761665457
Breast cancer,25,0.1597395582101015,0.37959395921768635
Breast cancer,26,0.33993334273283826,0.030635886789412092
Breast cancer,27,0.19354567150382293,0.1129471086758439
Breast cancer,28,-0.05527208698510967,0.704798926349929
Breast cancer,29,0.1484147400799843,0.2693705647276119
Breast cancer,30,0.37004854630275397,0.010447819330880964
Breast cancer,31,-0.12043890287673548,0.23744200816293914
Breast cancer,32,-0.16863639978485429,0.27285839896773056
Breast cancer,33,0.04819893918177411,0.6520355673876495
Breast cancer,34,-0.007515376023351289,0.8923265047595759
Breast cancer,35,-0.2588083835472047,0.09148678693146556
Breast cancer,36,-0.06022710513541598,0.8419208218340544
Breast cancer,37,-0.04730345234733224,0.9342506386766034
Breast cancer,38,0.011248528865571903,0.5118370295074162
Breast cancer,39,0.11128656174887286,0.3417412553431025
Breast cancer,40,0.17129473948650825,0.22312956738381506
Breast cancer,41,0.1651121244071269,0.18498015540365342
Breast cancer,42,0.004189642639732858,0.5942874552411261
Breast cancer,43,0.10229427800765932,0.5690324117753655
Breast cancer,44,0.13932688911346808,0.2827881500239169
Breast cancer,45,-0.10847186351034939,0.48041267313958
Breast cancer,46,0.08806325751777554,0.4348445467300197
Breast cancer,47,-0.06093654989350847,0.47149043832047355
Breast cancer,48,-0.22400784955639885,0.26591344980094156
Breast cancer,49,-0.01756228603380987,0.8294116795141478
Colorectal cancer,0,0.22551391313877725,0.09148678693146556
Colorectal cancer,1,-0.07652213450686941,0.7395908556870263
Colorectal cancer,2,-0.2400420663597394,0.047798764682955734
Colorectal cancer,3,-0.04481625443893126,0.9789132283659501
Colorectal cancer,4,-0.5164667168522163,0.00023143159106494852
Colorectal cancer,5,0.20623733309511288,0.19361961443676157
Colorectal cancer,6,-0.33114724806808593,0.05548268761665457
Colorectal cancer,7,-0.29444091104201753,0.04464462596015339
Colorectal cancer,8,-0.09634411431647846,0.5118370295074162
Colorectal cancer,9,-0.16412298909978346,0.2892993486282861
Colorectal cancer,10,-0.2986699164992349,0.043134571742666536
Colorectal cancer,11,-0.06616685698409264,0.33768978434125596
Colorectal cancer,12,-0.37364439410450423,0.013904368668422172
Colorectal cancer,13,-0.05469866544464083,0.5733875765285608
Colorectal cancer,14,0.2856893955069619,0.011090960345827435
Colorectal cancer,15,-0.048132021540990666,0.7383817366553398
Colorectal cancer,16,-0.21765458004049482,0.18129138784846266
Colorectal cancer,17,-0.09045607419927211,0.6223053744791605
Colorectal cancer,18,-0.0766176639187884,0.9572030207797229
Colorectal cancer,19,-0.020499358308585663,0.6636225984075375
Colorectal cancer,20,0.10208275816229562,0.33447092091102426
Colorectal cancer,21,0.025114384398153618,0.5326657745114084
Colorectal cancer,22,0.06902153707586006,0.6870372315809148
Colorectal cancer,23,0.17167838121335724,0.26044583414037614
Colorectal cancer,24,0.22099905277440773,0.10619795720276372
Colorectal cancer,25,0.19453281776285095,0.11113907224822517
Colorectal cancer,26,0.19455988582650469,0.31019803745012553
Colorectal cancer,27,0.1396257506772433,0.5517715707728897
Colorectal cancer,28,0.11149071495767772,0.5015843399505999
Colorectal cancer,29,-0.20263400259741898,0.15326366155199492
Colorectal cancer,30,-0.5575468529925485,0.00020790681233756998
Colorectal cancer,31,-0.06614579851980198,0.5128682800055402
Colorectal cancer,32,-0.0006743476913119867,0.6359543537784436
Colorectal cancer,33,-0.15420080602118202,0.23935561909399006
Colorectal cancer,34,-0.05275395029975036,0.627977036398705
Colorectal cancer,35,0.03233308935982698,0.7024211237643831
Colorectal cancer,36,-0.24486102285067193,0.054670642746923064
Colorectal cancer,37,0.2771272926570262,0.1451350816746592
Colorectal cancer,38,0.2518391813523297,0.018176232050518465
Colorectal cancer,39,-0.2673865830930776,0.027791573749537057
Colorectal cancer,40,0.31281122694583,0.0221188488364349
Colorectal cancer,41,-0.3986005364792209,0.00913127491003958
Colorectal cancer,42,-0.20939799248257465,0.15745563668875417
Colorectal cancer,43,-0.18432798853208787,0.08845106210946356
