pathway,rep,drug,rho
Rap1 signaling pathway,43,Talazoparib,-0.10812877645893491
Rap1 signaling pathway,43,Niraparib,-0.13047467071037855
Rap1 signaling pathway,43,Olaparib,-0.12173611697381348
Rap1 signaling pathway,43,Ribociclib,-0.03739249593010242
Rap1 signaling pathway,43,Trametinib,-0.01831680492164886
Rap1 signaling pathway,43,Erlotinib,-0.019613467272088608
Rap1 signaling pathway,43,Selumetinib,-0.04386455896158435
Rap1 signaling pathway,44,MK-1775,0.138778941014607
Rap1 signaling pathway,44,Paclitaxel,0.05117017750205249
Rap1 signaling pathway,44,Gefitinib,0.010432624878627682
Rap1 signaling pathway,44,Gemcitabine,0.041330330300626085
Rap1 signaling pathway,44,5-Fluorouracil,0.03960522741163716
Rap1 signaling pathway,44,Palbociclib,0.05777980190853181
Rap1 signaling pathway,44,Docetaxel,0.04335930992295495
Rap1 signaling pathway,44,Cisplatin,0.07805119249091533
Rap1 signaling pathway,44,AZD7762,0.08139903261001835
Rap1 signaling pathway,44,AZD6738,0.049162200341786276
Rap1 signaling pathway,44,Talazoparib,0.024175410112484908
Rap1 signaling pathway,44,Niraparib,0.026219571807899456
Rap1 signaling pathway,44,Olaparib,0.023041796703641756
Rap1 signaling pathway,44,Ribociclib,0.03178858569995452
Rap1 signaling pathway,44,Trametinib,0.021602052465965717
Rap1 signaling pathway,44,Erlotinib,0.025212891816061102
Rap1 signaling pathway,44,Selumetinib,-0.0010240476485688015
Rap1 signaling pathway,45,MK-1775,0.0925635604478417
Rap1 signaling pathway,45,Paclitaxel,0.03249332150339037
Rap1 signaling pathway,45,Gefitinib,0.0766761111447218
Rap1 signaling pathway,45,Gemcitabine,0.10507301201864848
Rap1 signaling pathway,45,5-Fluorouracil,-0.004440369243283145
Rap1 signaling pathway,45,Palbociclib,0.02633531416443579
Rap1 signaling pathway,45,Docetaxel,0.03685422530275636
Rap1 signaling pathway,45,Cisplatin,0.11202350223513691
Rap1 signaling pathway,45,AZD7762,0.04809683837336598
Rap1 signaling pathway,45,AZD6738,0.0362939628875029
Rap1 signaling pathway,45,Talazoparib,0.10977426416918995
Rap1 signaling pathway,45,Niraparib,0.1017402392043911
Rap1 signaling pathway,45,Olaparib,0.08453243392641771
Rap1 signaling pathway,45,Ribociclib,0.024527985045872468
Rap1 signaling pathway,45,Trametinib,-0.019450901404387832
Rap1 signaling pathway,45,Erlotinib,0.060905128657530734
Rap1 signaling pathway,45,Selumetinib,0.007145514049284119
Rap1 signaling pathway,46,MK-1775,0.16408711340573767
Rap1 signaling pathway,46,Paclitaxel,0.09067867511693263
Rap1 signaling pathway,46,Gefitinib,0.09510059553809946
Rap1 signaling pathway,46,Gemcitabine,0.13763361881467007
Rap1 signaling pathway,46,5-Fluorouracil,0.14147525246937023
Rap1 signaling pathway,46,Palbociclib,0.17671689739991744
Rap1 signaling pathway,46,Docetaxel,0.07935297358064823
Rap1 signaling pathway,46,Cisplatin,0.12210313811703775
Rap1 signaling pathway,46,AZD7762,0.16832452260222244
Rap1 signaling pathway,46,AZD6738,0.11017049978135154
Rap1 signaling pathway,46,Talazoparib,0.07421098505438377
Rap1 signaling pathway,46,Niraparib,0.12968238351420616
Rap1 signaling pathway,46,Olaparib,0.05096790756081957
Rap1 signaling pathway,46,Ribociclib,0.08595455746865598
Rap1 signaling pathway,46,Trametinib,0.0724009991808447
Rap1 signaling pathway,46,Erlotinib,0.10513137194596656
Rap1 signaling pathway,46,Selumetinib,0.08996954564139675
Rap1 signaling pathway,47,MK-1775,0.21570857394055568
Rap1 signaling pathway,47,Paclitaxel,0.15057608862427685
Rap1 signaling pathway,47,Gefitinib,0.0986570085625998
Rap1 signaling pathway,47,Gemcitabine,0.18993635156369867
Rap1 signaling pathway,47,5-Fluorouracil,0.165613534902434
Rap1 signaling pathway,47,Palbociclib,0.19674079357045204
Rap1 signaling pathway,47,Docetaxel,0.11998749367683584
Rap1 signaling pathway,47,Cisplatin,0.1857051763208218
Rap1 signaling pathway,47,AZD7762,0.20436487169442308
Rap1 signaling pathway,47,AZD6738,0.18462033037193698
Rap1 signaling pathway,47,Talazoparib,0.17424381107578024
Rap1 signaling pathway,47,Niraparib,0.16257120451715498
Rap1 signaling pathway,47,Olaparib,0.11695745798234754
Rap1 signaling pathway,47,Ribociclib,0.10456663555824135
Rap1 signaling pathway,47,Trametinib,0.10927384562016453
Rap1 signaling pathway,47,Erlotinib,0.11074232125288207
Rap1 signaling pathway,47,Selumetinib,0.12508660249758405
Rap1 signaling pathway,48,MK-1775,0.1953339892403341
Rap1 signaling pathway,48,Paclitaxel,0.12624078105227757
Rap1 signaling pathway,48,Gefitinib,0.09904563001002263
Rap1 signaling pathway,48,Gemcitabine,0.17412051221475347
Rap1 signaling pathway,48,5-Fluorouracil,0.1982177793737108
Rap1 signaling pathway,48,Palbociclib,0.2122564485894153
Rap1 signaling pathway,48,Docetaxel,0.0848746807679465
Rap1 signaling pathway,48,Cisplatin,0.13905100363202558
Rap1 signaling pathway,48,AZD7762,0.19162246348823977
Rap1 signaling pathway,48,AZD6738,0.1628058864164451
Rap1 signaling pathway,48,Talazoparib,0.12476167779385212
Rap1 signaling pathway,48,Niraparib,0.1575798089833802
Rap1 signaling pathway,48,Olaparib,0.09123710854049343
Rap1 signaling pathway,48,Ribociclib,0.13343451047706767
Rap1 signaling pathway,48,Trametinib,0.04391098006262018
Rap1 signaling pathway,48,Erlotinib,0.09455741344753507
Rap1 signaling pathway,48,Selumetinib,0.05825618144807611
Rap1 signaling pathway,49,MK-1775,-0.05262544911495111
Rap1 signaling pathway,49,Paclitaxel,-0.07591416558991028
Rap1 signaling pathway,49,Gefitinib,-0.1022860436961042
Rap1 signaling pathway,49,Gemcitabine,-0.017938995128084743
Rap1 signaling pathway,49,5-Fluorouracil,-0.03301016456487349
Rap1 signaling pathway,49,Palbociclib,-0.03233228555563209
Rap1 signaling pathway,49,Docetaxel,-0.07552019625866281
Rap1 signaling pathway,49,Cisplatin,-0.015993288493340824
Rap1 signaling pathway,49,AZD7762,-0.037183808007110845
Rap1 signaling pathway,49,AZD6738,-0.04910476055522213
Rap1 signaling pathway,49,Talazoparib,-0.025450219120018786
Rap1 signaling pathway,49,Niraparib,-0.09403801699545979
Rap1 signaling pathway,49,Olaparib,-0.06352295210598365
Rap1 signaling pathway,49,Ribociclib,-0.04671060032053102
Rap1 signaling pathway,49,Trametinib,0.0506703570445171
Rap1 signaling pathway,49,Erlotinib,-0.09598705914043672
Rap1 signaling pathway,49,Selumetinib,0.01213957799124532
mTOR signaling pathway,0,MK-1775,0.1599965126665426
mTOR signaling pathway,0,Paclitaxel,0.11615295591766671
mTOR signaling pathway,0,Gefitinib,0.12129553057731239
mTOR signaling pathway,0,Gemcitabine,0.16817205527929605
mTOR signaling pathway,0,5-Fluorouracil,0.1609028743126836
mTOR signaling pathway,0,Palbociclib,0.14177326387137068
mTOR signaling pathway,0,Docetaxel,0.10184492880436755
mTOR signaling pathway,0,Cisplatin,0.1812221355500751
mTOR signaling pathway,0,AZD7762,0.15022678019056573
mTOR signaling pathway,0,AZD6738,0.10567869466992365
mTOR signaling pathway,0,Talazoparib,0.1304137343889495
mTOR signaling pathway,0,Niraparib,0.13237181691683375
mTOR signaling pathway,0,Olaparib,0.11940459532094623
mTOR signaling pathway,0,Ribociclib,0.13739918995408726
mTOR signaling pathway,0,Trametinib,0.008118815935273619
mTOR signaling pathway,0,Erlotinib,0.11587247401234965
mTOR signaling pathway,0,Selumetinib,0.02725316591679029
mTOR signaling pathway,1,MK-1775,-0.009796140515614673
mTOR signaling pathway,1,Paclitaxel,-0.052962358652002994
mTOR signaling pathway,1,Gefitinib,-0.0632009258456266
mTOR signaling pathway,1,Gemcitabine,-0.042992150509263395
mTOR signaling pathway,1,5-Fluorouracil,-0.07670847709574133
mTOR signaling pathway,1,Palbociclib,-0.05234525505465093
mTOR signaling pathway,1,Docetaxel,-0.05091670202067915
mTOR signaling pathway,1,Cisplatin,-0.014513817178613813
mTOR signaling pathway,1,AZD7762,-0.05439582292903345
mTOR signaling pathway,1,AZD6738,-0.045084366555552
mTOR signaling pathway,1,Talazoparib,-0.026506218656267847
mTOR signaling pathway,1,Niraparib,-0.05036330607493028
mTOR signaling pathway,1,Olaparib,-0.05885498604721563
mTOR signaling pathway,1,Ribociclib,-0.040572686403839195
mTOR signaling pathway,1,Trametinib,0.02600975671248431
mTOR signaling pathway,1,Erlotinib,-0.04453821701105618
mTOR signaling pathway,1,Selumetinib,0.023069837993117806
mTOR signaling pathway,2,MK-1775,-0.06821891344719001
mTOR signaling pathway,2,Paclitaxel,-0.12282116995436791
mTOR signaling pathway,2,Gefitinib,-0.10457726318394923
mTOR signaling pathway,2,Gemcitabine,-0.10939449907652374
mTOR signaling pathway,2,5-Fluorouracil,-0.13696435443729826
mTOR signaling pathway,2,Palbociclib,-0.12264756310295136
mTOR signaling pathway,2,Docetaxel,-0.11029550153706927
mTOR signaling pathway,2,Cisplatin,-0.09280928403617901
mTOR signaling pathway,2,AZD7762,-0.10196058991143876
mTOR signaling pathway,2,AZD6738,-0.09330556195181176
mTOR signaling pathway,2,Talazoparib,-0.07406735108269512
mTOR signaling pathway,2,Niraparib,-0.16426329735659662
mTOR signaling pathway,2,Olaparib,-0.11685575942551932
mTOR signaling pathway,2,Ribociclib,-0.07815949305765303
mTOR signaling pathway,2,Trametinib,0.037415292417281074
mTOR signaling pathway,2,Erlotinib,-0.047070122316610764
mTOR signaling pathway,2,Selumetinib,-0.021111985500422
mTOR signaling pathway,3,MK-1775,0.05684362736967873
mTOR signaling pathway,3,Paclitaxel,0.00640052208786378
mTOR signaling pathway,3,Gefitinib,0.02605127806400545
mTOR signaling pathway,3,Gemcitabine,0.03245686092601585
mTOR signaling pathway,3,5-Fluorouracil,-0.014943844959963525
mTOR signaling pathway,3,Palbociclib,0.019292453277509468
mTOR signaling pathway,3,Docetaxel,-0.0018331619293210093
mTOR signaling pathway,3,Cisplatin,0.01658176451251748
mTOR signaling pathway,3,AZD7762,0.06508983679233411
mTOR signaling pathway,3,AZD6738,0.040151998051141884
mTOR signaling pathway,3,Talazoparib,0.02267203814167453
mTOR signaling pathway,3,Niraparib,-0.013952370294083884
mTOR signaling pathway,3,Olaparib,-0.010253749516063471
mTOR signaling pathway,3,Ribociclib,0.0345857445813486
mTOR signaling pathway,3,Trametinib,0.07312462087325498
mTOR signaling pathway,3,Erlotinib,0.06263117469079245
mTOR signaling pathway,3,Selumetinib,0.02864478679303573
mTOR signaling pathway,4,MK-1775,0.02961709952771475
mTOR signaling pathway,4,Paclitaxel,0.0204279068569119
mTOR signaling pathway,4,Gefitinib,0.006771361815216873
mTOR signaling pathway,4,Gemcitabine,0.042460447174604295
mTOR signaling pathway,4,5-Fluorouracil,0.024542891326086152
mTOR signaling pathway,4,Palbociclib,0.01551694321602618
mTOR signaling pathway,4,Docetaxel,-0.001870312612474628
mTOR signaling pathway,4,Cisplatin,0.051104111395920235
mTOR signaling pathway,4,AZD7762,0.023900495058729133
mTOR signaling pathway,4,AZD6738,0.03169762978642843
mTOR signaling pathway,4,Talazoparib,0.02347472292836635
mTOR signaling pathway,4,Niraparib,0.019794297933754926
mTOR signaling pathway,4,Olaparib,0.03474000617874516
mTOR signaling pathway,4,Ribociclib,0.011233791433075518
mTOR signaling pathway,4,Trametinib,-0.08398000442127633
mTOR signaling pathway,4,Erlotinib,0.012727363904856525
mTOR signaling pathway,4,Selumetinib,-0.06031442129702579
mTOR signaling pathway,5,MK-1775,0.005924119212515939
mTOR signaling pathway,5,Paclitaxel,0.004927652783046223
mTOR signaling pathway,5,Gefitinib,-0.01783373102583502
mTOR signaling pathway,5,Gemcitabine,0.023122631068874605
mTOR signaling pathway,5,5-Fluorouracil,0.08137731728822556
mTOR signaling pathway,5,Palbociclib,-0.017684921364109367
mTOR signaling pathway,5,Docetaxel,-0.002505899841907741
mTOR signaling pathway,5,Cisplatin,0.03071926712629231
mTOR signaling pathway,5,AZD7762,0.009048871205828354
mTOR signaling pathway,5,AZD6738,-0.005941049802388272
mTOR signaling pathway,5,Talazoparib,0.017990615024380277
mTOR signaling pathway,5,Niraparib,-0.009521823553348956
mTOR signaling pathway,5,Olaparib,-0.02171992249654429
mTOR signaling pathway,5,Ribociclib,0.04250015124813643
mTOR signaling pathway,5,Trametinib,0.1207740178015031
mTOR signaling pathway,5,Erlotinib,-0.02407042205246136
mTOR signaling pathway,5,Selumetinib,0.07345161589368325
mTOR signaling pathway,6,MK-1775,0.09509187720445596
mTOR signaling pathway,6,Paclitaxel,0.04367091533991955
mTOR signaling pathway,6,Gefitinib,0.09694331541895962
mTOR signaling pathway,6,Gemcitabine,0.11366570044219663
mTOR signaling pathway,6,5-Fluorouracil,0.07018138964717432
mTOR signaling pathway,6,Palbociclib,0.13868393727931827
mTOR signaling pathway,6,Docetaxel,0.019463656967522346
mTOR signaling pathway,6,Cisplatin,0.07291280447170004
mTOR signaling pathway,6,AZD7762,0.10044918971255033
mTOR signaling pathway,6,AZD6738,0.06640119839131792
mTOR signaling pathway,6,Talazoparib,0.014456699441313536
mTOR signaling pathway,6,Niraparib,0.052642816771681554
mTOR signaling pathway,6,Olaparib,-0.019147024920402073
mTOR signaling pathway,6,Ribociclib,0.06726997228766084
mTOR signaling pathway,6,Trametinib,0.12744496925694723
mTOR signaling pathway,6,Erlotinib,0.08675862246647868
mTOR signaling pathway,6,Selumetinib,0.09300541203787943
mTOR signaling pathway,7,MK-1775,0.1252875152312049
mTOR signaling pathway,7,Paclitaxel,0.05590915542350513
mTOR signaling pathway,7,Gefitinib,0.06028095117710156
mTOR signaling pathway,7,Gemcitabine,0.0926028274545157
mTOR signaling pathway,7,5-Fluorouracil,0.07788319779276635
mTOR signaling pathway,7,Palbociclib,0.09973472399420405
mTOR signaling pathway,7,Docetaxel,0.04703083257688658
mTOR signaling pathway,7,Cisplatin,0.07070182125759777
mTOR signaling pathway,7,AZD7762,0.12042684869504487
mTOR signaling pathway,7,AZD6738,0.0930681886408164
mTOR signaling pathway,7,Talazoparib,0.061154831854628805
mTOR signaling pathway,7,Niraparib,0.051550126622869494
mTOR signaling pathway,7,Olaparib,0.029363094672592065
mTOR signaling pathway,7,Ribociclib,0.06167855296824754
mTOR signaling pathway,7,Trametinib,0.18161471360273979
mTOR signaling pathway,7,Erlotinib,0.07615266607332921
mTOR signaling pathway,7,Selumetinib,0.18010478562905766
mTOR signaling pathway,8,MK-1775,0.12889064840248612
mTOR signaling pathway,8,Paclitaxel,0.03465429506751648
mTOR signaling pathway,8,Gefitinib,0.050587268334437115
mTOR signaling pathway,8,Gemcitabine,0.0685756980245268
mTOR signaling pathway,8,5-Fluorouracil,0.07971963771298095
mTOR signaling pathway,8,Palbociclib,0.04395449147129869
mTOR signaling pathway,8,Docetaxel,0.03931708556065145
mTOR signaling pathway,8,Cisplatin,0.09547355158918658
mTOR signaling pathway,8,AZD7762,0.08392652123995407
mTOR signaling pathway,8,AZD6738,0.05947621907723223
mTOR signaling pathway,8,Talazoparib,0.04355033089411687
mTOR signaling pathway,8,Niraparib,0.06332330456589944
mTOR signaling pathway,8,Olaparib,0.05648035580002673
mTOR signaling pathway,8,Ribociclib,0.03756964602875301
mTOR signaling pathway,8,Trametinib,0.04205933481644687
mTOR signaling pathway,8,Erlotinib,0.05938721846280825
mTOR signaling pathway,8,Selumetinib,0.025218067607801965
mTOR signaling pathway,9,MK-1775,-0.08421141982089
mTOR signaling pathway,9,Paclitaxel,-0.014177091669712713
mTOR signaling pathway,9,Gefitinib,-0.09303508657719371
mTOR signaling pathway,9,Gemcitabine,-0.05582135099206125
mTOR signaling pathway,9,5-Fluorouracil,-0.06313987450660327
mTOR signaling pathway,9,Palbociclib,-0.09023516779246944
mTOR signaling pathway,9,Docetaxel,-0.0016392192607958347
mTOR signaling pathway,9,Cisplatin,-0.048201780426351815
mTOR signaling pathway,9,AZD7762,-0.10878219141182026
mTOR signaling pathway,9,AZD6738,-0.07345343317167227
mTOR signaling pathway,9,Talazoparib,-0.008932197358229888
mTOR signaling pathway,9,Niraparib,-0.03284341205674232
mTOR signaling pathway,9,Olaparib,-0.009949781018002323
mTOR signaling pathway,9,Ribociclib,-0.03013902636686334
mTOR signaling pathway,9,Trametinib,-0.07900459633310107
mTOR signaling pathway,9,Erlotinib,-0.05841037403491612
mTOR signaling pathway,9,Selumetinib,-0.10833021827348929
mTOR signaling pathway,10,MK-1775,0.043060424953205084
mTOR signaling pathway,10,Paclitaxel,0.04556389790946321
mTOR signaling pathway,10,Gefitinib,0.021790681320521598
mTOR signaling pathway,10,Gemcitabine,0.08529016983728
mTOR signaling pathway,10,5-Fluorouracil,0.04453582464509596
mTOR signaling pathway,10,Palbociclib,0.1089084698548574
mTOR signaling pathway,10,Docetaxel,0.041074404887893524
mTOR signaling pathway,10,Cisplatin,0.04644674995934128
mTOR signaling pathway,10,AZD7762,0.047109665365510964
mTOR signaling pathway,10,AZD6738,0.04375480917315922
mTOR signaling pathway,10,Talazoparib,0.042177319864619686
mTOR signaling pathway,10,Niraparib,0.0573598263326341
mTOR signaling pathway,10,Olaparib,-0.008709799338004734
mTOR signaling pathway,10,Ribociclib,0.04142823327684435
mTOR signaling pathway,10,Trametinib,0.16765751256969774
mTOR signaling pathway,10,Erlotinib,0.025304261792926466
mTOR signaling pathway,10,Selumetinib,0.14876451550793723
mTOR signaling pathway,11,MK-1775,0.07215513757139429
mTOR signaling pathway,11,Paclitaxel,-0.01739875748793293
mTOR signaling pathway,11,Gefitinib,0.013537846884437911
mTOR signaling pathway,11,Gemcitabine,0.03665613028825019
mTOR signaling pathway,11,5-Fluorouracil,0.05453614439400795
mTOR signaling pathway,11,Palbociclib,0.07343650300412442
mTOR signaling pathway,11,Docetaxel,-0.004655153125540745
mTOR signaling pathway,11,Cisplatin,0.016430447365533504
mTOR signaling pathway,11,AZD7762,0.06232150132005692
mTOR signaling pathway,11,AZD6738,0.05635282429153188
mTOR signaling pathway,11,Talazoparib,0.030693342160550297
mTOR signaling pathway,11,Niraparib,0.02948657756176962
mTOR signaling pathway,11,Olaparib,0.02146495149362998
mTOR signaling pathway,11,Ribociclib,-0.019130554400906708
mTOR signaling pathway,11,Trametinib,0.037946535681563205
mTOR signaling pathway,11,Erlotinib,0.0314394612943942
mTOR signaling pathway,11,Selumetinib,0.014411635547889759
mTOR signaling pathway,12,MK-1775,0.07117615381624927
mTOR signaling pathway,12,Paclitaxel,-0.0032162829948097155
mTOR signaling pathway,12,Gefitinib,0.07754433295661237
mTOR signaling pathway,12,Gemcitabine,0.0703860289508486
mTOR signaling pathway,12,5-Fluorouracil,0.05449524413749571
mTOR signaling pathway,12,Palbociclib,0.013115651876682574
mTOR signaling pathway,12,Docetaxel,-0.02103888043851424
mTOR signaling pathway,12,Cisplatin,0.06854367712629
mTOR signaling pathway,12,AZD7762,0.0426493750749052
mTOR signaling pathway,12,AZD6738,0.003075110399637832
mTOR signaling pathway,12,Talazoparib,0.009829104558124257
mTOR signaling pathway,12,Niraparib,0.006419453983875913
mTOR signaling pathway,12,Olaparib,-8.584913234177431e-05
mTOR signaling pathway,12,Ribociclib,0.025038157086889577
mTOR signaling pathway,12,Trametinib,0.01458972879081313
mTOR signaling pathway,12,Erlotinib,0.04864202177007016
mTOR signaling pathway,12,Selumetinib,0.0029582525238885794
mTOR signaling pathway,13,MK-1775,-0.1446634481676662
mTOR signaling pathway,13,Paclitaxel,-0.15238002457235883
mTOR signaling pathway,13,Gefitinib,-0.03862766987466072
mTOR signaling pathway,13,Gemcitabine,-0.17622188366154368
mTOR signaling pathway,13,5-Fluorouracil,-0.14545564334976321
mTOR signaling pathway,13,Palbociclib,-0.19920587366792877
mTOR signaling pathway,13,Docetaxel,-0.11978315341773144
mTOR signaling pathway,13,Cisplatin,-0.20685005685319682
mTOR signaling pathway,13,AZD7762,-0.17244813339096482
mTOR signaling pathway,13,AZD6738,-0.1424607692238682
mTOR signaling pathway,13,Talazoparib,-0.1918319795379099
mTOR signaling pathway,13,Niraparib,-0.21278671298348506
mTOR signaling pathway,13,Olaparib,-0.19891384285054084
mTOR signaling pathway,13,Ribociclib,-0.10495633817105
mTOR signaling pathway,13,Trametinib,0.08830579313717618
mTOR signaling pathway,13,Erlotinib,-0.033643842498587005
mTOR signaling pathway,13,Selumetinib,-0.003884926277172619
mTOR signaling pathway,14,MK-1775,0.05424929051396992
mTOR signaling pathway,14,Paclitaxel,0.042100097051846024
mTOR signaling pathway,14,Gefitinib,-0.03920018145175667
mTOR signaling pathway,14,Gemcitabine,0.05013607731574699
mTOR signaling pathway,14,5-Fluorouracil,0.04689426041501568
mTOR signaling pathway,14,Palbociclib,0.06803046901201998
mTOR signaling pathway,14,Docetaxel,0.031053968504122394
mTOR signaling pathway,14,Cisplatin,0.047580662413929456
mTOR signaling pathway,14,AZD7762,0.05363875412021776
mTOR signaling pathway,14,AZD6738,0.03312996689103532
mTOR signaling pathway,14,Talazoparib,0.05718704690256469
mTOR signaling pathway,14,Niraparib,0.023382823870567483
mTOR signaling pathway,14,Olaparib,0.007046805949906157
mTOR signaling pathway,14,Ribociclib,-0.043668062903582355
mTOR signaling pathway,14,Trametinib,0.1289227613147983
mTOR signaling pathway,14,Erlotinib,-0.040284958390084925
mTOR signaling pathway,14,Selumetinib,0.07807230972121805
mTOR signaling pathway,15,MK-1775,-0.04909811253827497
mTOR signaling pathway,15,Paclitaxel,-0.08367921040881622
mTOR signaling pathway,15,Gefitinib,-0.10879649960054388
mTOR signaling pathway,15,Gemcitabine,-0.05338603746215058
mTOR signaling pathway,15,5-Fluorouracil,-0.07329514595847726
mTOR signaling pathway,15,Palbociclib,-0.06507185991657463
mTOR signaling pathway,15,Docetaxel,-0.0553907139360074
mTOR signaling pathway,15,Cisplatin,-0.020718694338672988
mTOR signaling pathway,15,AZD7762,-0.07689655386584486
mTOR signaling pathway,15,AZD6738,-0.0714387619874212
mTOR signaling pathway,15,Talazoparib,-0.022823125253470022
mTOR signaling pathway,15,Niraparib,-0.06776316773176792
mTOR signaling pathway,15,Olaparib,-0.05120104822434687
mTOR signaling pathway,15,Ribociclib,-0.054819432728624495
mTOR signaling pathway,15,Trametinib,-0.022945342949110922
mTOR signaling pathway,15,Erlotinib,-0.08932080040283763
mTOR signaling pathway,15,Selumetinib,-0.05431680584178962
mTOR signaling pathway,16,MK-1775,0.06487877950690117
mTOR signaling pathway,16,Paclitaxel,0.021858564704642865
mTOR signaling pathway,16,Gefitinib,-0.027529116128894235
mTOR signaling pathway,16,Gemcitabine,0.10064559375647691
mTOR signaling pathway,16,5-Fluorouracil,0.031007800263206257
mTOR signaling pathway,16,Palbociclib,0.011134968380139179
mTOR signaling pathway,16,Docetaxel,0.011549319265776674
mTOR signaling pathway,16,Cisplatin,0.08781719839683876
mTOR signaling pathway,16,AZD7762,0.04582300954577021
mTOR signaling pathway,16,AZD6738,0.03388024966179076
mTOR signaling pathway,16,Talazoparib,0.025861729068695636
mTOR signaling pathway,16,Niraparib,0.08408998424488993
mTOR signaling pathway,16,Olaparib,0.00016799469814897586
mTOR signaling pathway,16,Ribociclib,0.011428884276427765
mTOR signaling pathway,16,Trametinib,-0.026137127196347223
mTOR signaling pathway,16,Erlotinib,-0.015350800211908414
mTOR signaling pathway,16,Selumetinib,0.007853079285538309
mTOR signaling pathway,17,MK-1775,-0.030514972875400746
mTOR signaling pathway,17,Paclitaxel,-0.023141977028226006
mTOR signaling pathway,17,Gefitinib,-0.005186120320825476
mTOR signaling pathway,17,Gemcitabine,-0.07290567338085706
mTOR signaling pathway,17,5-Fluorouracil,-0.05536705449832661
mTOR signaling pathway,17,Palbociclib,-0.006703179423899756
mTOR signaling pathway,17,Docetaxel,-0.0416501369609392
mTOR signaling pathway,17,Cisplatin,-0.05318871327747005
mTOR signaling pathway,17,AZD7762,-0.02379633512538413
mTOR signaling pathway,17,AZD6738,-0.04244889940814246
mTOR signaling pathway,17,Talazoparib,-0.051568920497768546
mTOR signaling pathway,17,Niraparib,-0.05045481407290873
mTOR signaling pathway,17,Olaparib,-0.062141728820257626
mTOR signaling pathway,17,Ribociclib,0.019755675025608665
mTOR signaling pathway,17,Trametinib,-0.017196165497436144
mTOR signaling pathway,17,Erlotinib,0.020222278401927137
mTOR signaling pathway,17,Selumetinib,-0.05714916010702156
mTOR signaling pathway,18,MK-1775,-0.14438344933624495
mTOR signaling pathway,18,Paclitaxel,-0.1192568207158649
mTOR signaling pathway,18,Gefitinib,-0.06679370743342608
mTOR signaling pathway,18,Gemcitabine,-0.10072861345600036
mTOR signaling pathway,18,5-Fluorouracil,-0.10572644997505268
mTOR signaling pathway,18,Palbociclib,-0.12897705036101179
mTOR signaling pathway,18,Docetaxel,-0.08073404735144411
mTOR signaling pathway,18,Cisplatin,-0.08999353831155552
mTOR signaling pathway,18,AZD7762,-0.1493710492894098
mTOR signaling pathway,18,AZD6738,-0.11081289604870856
mTOR signaling pathway,18,Talazoparib,-0.050417755404044154
mTOR signaling pathway,18,Niraparib,-0.10022060374575498
mTOR signaling pathway,18,Olaparib,-0.12231182604002935
mTOR signaling pathway,18,Ribociclib,-0.09742429599455829
mTOR signaling pathway,18,Trametinib,0.04037784659919428
mTOR signaling pathway,18,Erlotinib,-0.04667860242581307
mTOR signaling pathway,18,Selumetinib,0.002201436753780226
mTOR signaling pathway,19,MK-1775,0.07155640198281131
mTOR signaling pathway,19,Paclitaxel,0.03696762093697473
mTOR signaling pathway,19,Gefitinib,0.002210385122612206
mTOR signaling pathway,19,Gemcitabine,-0.006912235364643729
mTOR signaling pathway,19,5-Fluorouracil,-0.0007194810590175979
mTOR signaling pathway,19,Palbociclib,-0.01279509783968835
mTOR signaling pathway,19,Docetaxel,-0.0027804583427003186
mTOR signaling pathway,19,Cisplatin,0.047717717379227496
mTOR signaling pathway,19,AZD7762,0.024872669772295065
mTOR signaling pathway,19,AZD6738,-0.0005210066983946534
mTOR signaling pathway,19,Talazoparib,0.030826003453748318
mTOR signaling pathway,19,Niraparib,0.04689209808424394
mTOR signaling pathway,19,Olaparib,0.0021956398670304597
mTOR signaling pathway,19,Ribociclib,0.0011812536963779349
mTOR signaling pathway,19,Trametinib,-0.011431529681095315
mTOR signaling pathway,19,Erlotinib,0.008987290785871514
mTOR signaling pathway,19,Selumetinib,-0.019831034553355623
mTOR signaling pathway,20,MK-1775,-0.0144638765391942
mTOR signaling pathway,20,Paclitaxel,-0.04173213276434896
mTOR signaling pathway,20,Gefitinib,-0.051587300309328316
mTOR signaling pathway,20,Gemcitabine,-0.0032851555302414607
mTOR signaling pathway,20,5-Fluorouracil,-0.04829358747007529
mTOR signaling pathway,20,Palbociclib,-0.01938024620769881
mTOR signaling pathway,20,Docetaxel,-0.034128860388014506
mTOR signaling pathway,20,Cisplatin,-0.020755522972349078
mTOR signaling pathway,20,AZD7762,0.012733137788087443
mTOR signaling pathway,20,AZD6738,-0.04516283155834347
mTOR signaling pathway,20,Talazoparib,-0.047365947568999624
mTOR signaling pathway,20,Niraparib,-0.019932802120740407
mTOR signaling pathway,20,Olaparib,-0.04356739950510229
mTOR signaling pathway,20,Ribociclib,-0.021075156866745905
mTOR signaling pathway,20,Trametinib,-0.0006962705084996852
mTOR signaling pathway,20,Erlotinib,-0.06880465204762372
mTOR signaling pathway,20,Selumetinib,-0.04641051941715524
mTOR signaling pathway,21,MK-1775,-0.0032994407154462416
mTOR signaling pathway,21,Paclitaxel,-0.0477170042701432
mTOR signaling pathway,21,Gefitinib,-0.07734820495491194
mTOR signaling pathway,21,Gemcitabine,0.05148965037181737
mTOR signaling pathway,21,5-Fluorouracil,0.0022626721209543423
mTOR signaling pathway,21,Palbociclib,-0.02277558861274973
