pathway,rep,drug,rho
Glycolysis / Gluconeogenesis,8,AZD6738,0.05948114183026577
Glycolysis / Gluconeogenesis,8,Talazoparib,0.03762188702005746
Glycolysis / Gluconeogenesis,8,Niraparib,9.597068063501672e-05
Glycolysis / Gluconeogenesis,8,Olaparib,0.034639963875273995
Glycolysis / Gluconeogenesis,8,Ribociclib,-0.019577305740459117
Glycolysis / Gluconeogenesis,8,Trametinib,-0.03787345350218223
Glycolysis / Gluconeogenesis,8,Erlotinib,-0.006214308602786969
Glycolysis / Gluconeogenesis,8,Selumetinib,-0.06244990696226802
Glycolysis / Gluconeogenesis,9,MK-1775,-0.07216617926044147
Glycolysis / Gluconeogenesis,9,Paclitaxel,-0.07202203921133815
Glycolysis / Gluconeogenesis,9,Gefitinib,-0.014312490381653682
Glycolysis / Gluconeogenesis,9,Gemcitabine,-0.05825583639529339
Glycolysis / Gluconeogenesis,9,5-Fluorouracil,-0.044366564753410324
Glycolysis / Gluconeogenesis,9,Palbociclib,-0.028186763891346354
Glycolysis / Gluconeogenesis,9,Docetaxel,-0.056528007914406715
Glycolysis / Gluconeogenesis,9,Cisplatin,-0.019385065333444054
Glycolysis / Gluconeogenesis,9,AZD7762,-0.06615897133784555
Glycolysis / Gluconeogenesis,9,AZD6738,-0.06723052125283605
Glycolysis / Gluconeogenesis,9,Talazoparib,-0.052630923952437
Glycolysis / Gluconeogenesis,9,Niraparib,-0.097971066634063
Glycolysis / Gluconeogenesis,9,Olaparib,-0.08665204716365463
Glycolysis / Gluconeogenesis,9,Ribociclib,-0.09210735466204265
Glycolysis / Gluconeogenesis,9,Trametinib,0.055494701024415706
Glycolysis / Gluconeogenesis,9,Erlotinib,0.023892972908065746
Glycolysis / Gluconeogenesis,9,Selumetinib,0.04452524302642575
Glycolysis / Gluconeogenesis,10,MK-1775,0.04587451442447151
Glycolysis / Gluconeogenesis,10,Paclitaxel,-0.01633935343089432
Glycolysis / Gluconeogenesis,10,Gefitinib,0.039965738559027374
Glycolysis / Gluconeogenesis,10,Gemcitabine,0.0063113374452890055
Glycolysis / Gluconeogenesis,10,5-Fluorouracil,-0.0057608632392497075
Glycolysis / Gluconeogenesis,10,Palbociclib,-0.025243739680010355
Glycolysis / Gluconeogenesis,10,Docetaxel,-0.0006048660298345635
Glycolysis / Gluconeogenesis,10,Cisplatin,-0.010926786470526395
Glycolysis / Gluconeogenesis,10,AZD7762,0.037889878014639895
Glycolysis / Gluconeogenesis,10,AZD6738,0.03266437566954617
Glycolysis / Gluconeogenesis,10,Talazoparib,0.01304955118984551
Glycolysis / Gluconeogenesis,10,Niraparib,-0.004192161274910222
Glycolysis / Gluconeogenesis,10,Olaparib,-0.016561728447600628
Glycolysis / Gluconeogenesis,10,Ribociclib,-0.06878503004604615
Glycolysis / Gluconeogenesis,10,Trametinib,0.05673944443281488
Glycolysis / Gluconeogenesis,10,Erlotinib,0.042645855536521414
Glycolysis / Gluconeogenesis,10,Selumetinib,0.048075445100837076
Glycolysis / Gluconeogenesis,11,MK-1775,0.040849855802442096
Glycolysis / Gluconeogenesis,11,Paclitaxel,-0.010040506896339932
Glycolysis / Gluconeogenesis,11,Gefitinib,0.02747710517277828
Glycolysis / Gluconeogenesis,11,Gemcitabine,-0.009704609514117373
Glycolysis / Gluconeogenesis,11,5-Fluorouracil,-0.014248333567585834
Glycolysis / Gluconeogenesis,11,Palbociclib,-0.043629808302647455
Glycolysis / Gluconeogenesis,11,Docetaxel,0.0010668917085592856
Glycolysis / Gluconeogenesis,11,Cisplatin,0.0014480255044614172
Glycolysis / Gluconeogenesis,11,AZD7762,0.042905749292469264
Glycolysis / Gluconeogenesis,11,AZD6738,0.018044765307749122
Glycolysis / Gluconeogenesis,11,Talazoparib,-0.020901089239620984
Glycolysis / Gluconeogenesis,11,Niraparib,-0.016381288845754734
Glycolysis / Gluconeogenesis,11,Olaparib,-0.02293351914042291
Glycolysis / Gluconeogenesis,11,Ribociclib,-0.03765218265438064
Glycolysis / Gluconeogenesis,11,Trametinib,0.031234914004795312
Glycolysis / Gluconeogenesis,11,Erlotinib,0.05482327431627216
Glycolysis / Gluconeogenesis,11,Selumetinib,0.062441004600473735
Glycolysis / Gluconeogenesis,12,MK-1775,-0.027460082568830552
Glycolysis / Gluconeogenesis,12,Paclitaxel,-0.07213291617218685
Glycolysis / Gluconeogenesis,12,Gefitinib,-0.031439070234573784
Glycolysis / Gluconeogenesis,12,Gemcitabine,0.00556935894483779
Glycolysis / Gluconeogenesis,12,5-Fluorouracil,-0.012249902867641663
Glycolysis / Gluconeogenesis,12,Palbociclib,-0.026539619918261714
Glycolysis / Gluconeogenesis,12,Docetaxel,-0.04572406017239792
Glycolysis / Gluconeogenesis,12,Cisplatin,-0.027088759767581645
Glycolysis / Gluconeogenesis,12,AZD7762,-0.022050460058875204
Glycolysis / Gluconeogenesis,12,AZD6738,-0.028960326061077558
Glycolysis / Gluconeogenesis,12,Talazoparib,-0.01730879072571731
Glycolysis / Gluconeogenesis,12,Niraparib,-0.048587802476144776
Glycolysis / Gluconeogenesis,12,Olaparib,-0.011491292823063142
Glycolysis / Gluconeogenesis,12,Ribociclib,-0.0481177715755179
Glycolysis / Gluconeogenesis,12,Trametinib,-0.013988646843307619
Glycolysis / Gluconeogenesis,12,Erlotinib,-0.0479622447845847
Glycolysis / Gluconeogenesis,12,Selumetinib,-0.02586460450855167
Glycolysis / Gluconeogenesis,13,MK-1775,0.027367493405466233
Glycolysis / Gluconeogenesis,13,Paclitaxel,0.03293531111454119
Glycolysis / Gluconeogenesis,13,Gefitinib,-0.020274243351005403
Glycolysis / Gluconeogenesis,13,Gemcitabine,0.08270333212871572
Glycolysis / Gluconeogenesis,13,5-Fluorouracil,0.01982615780735979
Glycolysis / Gluconeogenesis,13,Palbociclib,0.0061647705604000545
Glycolysis / Gluconeogenesis,13,Docetaxel,0.028715430764557782
Glycolysis / Gluconeogenesis,13,Cisplatin,0.06961614718203443
Glycolysis / Gluconeogenesis,13,AZD7762,0.004445222985760131
Glycolysis / Gluconeogenesis,13,AZD6738,0.027991969931640444
Glycolysis / Gluconeogenesis,13,Talazoparib,0.08937380051026404
Glycolysis / Gluconeogenesis,13,Niraparib,0.05666394688395483
Glycolysis / Gluconeogenesis,13,Olaparib,0.03891323555764325
Glycolysis / Gluconeogenesis,13,Ribociclib,-0.07060863400274339
Glycolysis / Gluconeogenesis,13,Trametinib,-0.027537742448462337
Glycolysis / Gluconeogenesis,13,Erlotinib,0.014701479885378066
Glycolysis / Gluconeogenesis,13,Selumetinib,-0.015880180191163842
Glycolysis / Gluconeogenesis,14,MK-1775,0.026486320612464087
Glycolysis / Gluconeogenesis,14,Paclitaxel,-0.031567682908454506
Glycolysis / Gluconeogenesis,14,Gefitinib,-0.017660882585209058
Glycolysis / Gluconeogenesis,14,Gemcitabine,0.03616919180126984
Glycolysis / Gluconeogenesis,14,5-Fluorouracil,0.0270786842263261
Glycolysis / Gluconeogenesis,14,Palbociclib,0.00509384173425968
Glycolysis / Gluconeogenesis,14,Docetaxel,-0.03457916577381862
Glycolysis / Gluconeogenesis,14,Cisplatin,0.05374657161305965
Glycolysis / Gluconeogenesis,14,AZD7762,0.02003082011455292
Glycolysis / Gluconeogenesis,14,AZD6738,-0.009826482156975552
Glycolysis / Gluconeogenesis,14,Talazoparib,0.018338014166026977
Glycolysis / Gluconeogenesis,14,Niraparib,0.028812344424326588
Glycolysis / Gluconeogenesis,14,Olaparib,-0.013201121375536817
Glycolysis / Gluconeogenesis,14,Ribociclib,-0.050380558714066485
Glycolysis / Gluconeogenesis,14,Trametinib,-0.003936408152355066
Glycolysis / Gluconeogenesis,14,Erlotinib,0.004029158340351323
Glycolysis / Gluconeogenesis,14,Selumetinib,-0.011316121027033504
Glycolysis / Gluconeogenesis,15,MK-1775,0.04480165330890667
Glycolysis / Gluconeogenesis,15,Paclitaxel,0.05099054302336628
Glycolysis / Gluconeogenesis,15,Gefitinib,0.08823314802465332
Glycolysis / Gluconeogenesis,15,Gemcitabine,0.054217338626289656
Glycolysis / Gluconeogenesis,15,5-Fluorouracil,0.03472689417300164
Glycolysis / Gluconeogenesis,15,Palbociclib,0.039403877837765146
Glycolysis / Gluconeogenesis,15,Docetaxel,0.03455089444899151
Glycolysis / Gluconeogenesis,15,Cisplatin,0.11481516327552625
Glycolysis / Gluconeogenesis,15,AZD7762,0.06996708886558377
Glycolysis / Gluconeogenesis,15,AZD6738,0.05487027050527919
Glycolysis / Gluconeogenesis,15,Talazoparib,0.09034981681147765
Glycolysis / Gluconeogenesis,15,Niraparib,0.08448854321245519
Glycolysis / Gluconeogenesis,15,Olaparib,0.10113499361997404
Glycolysis / Gluconeogenesis,15,Ribociclib,0.038772085965990216
Glycolysis / Gluconeogenesis,15,Trametinib,-0.02865838187267506
Glycolysis / Gluconeogenesis,15,Erlotinib,0.06781448858231844
Glycolysis / Gluconeogenesis,15,Selumetinib,-0.012017153263934783
Glycolysis / Gluconeogenesis,16,MK-1775,-0.006021746146508031
Glycolysis / Gluconeogenesis,16,Paclitaxel,-0.02155756366051315
Glycolysis / Gluconeogenesis,16,Gefitinib,0.02226331161877832
Glycolysis / Gluconeogenesis,16,Gemcitabine,-0.021205379786946008
Glycolysis / Gluconeogenesis,16,5-Fluorouracil,-0.011728643130539677
Glycolysis / Gluconeogenesis,16,Palbociclib,-0.015753994479120938
Glycolysis / Gluconeogenesis,16,Docetaxel,-0.0012458360827091296
Glycolysis / Gluconeogenesis,16,Cisplatin,-0.031650403562232914
Glycolysis / Gluconeogenesis,16,AZD7762,-0.0073256776089038345
Glycolysis / Gluconeogenesis,16,AZD6738,-0.01023507065875867
Glycolysis / Gluconeogenesis,16,Talazoparib,-0.014608499662193325
Glycolysis / Gluconeogenesis,16,Niraparib,-0.014741851060956794
Glycolysis / Gluconeogenesis,16,Olaparib,-0.0035781053427742845
Glycolysis / Gluconeogenesis,16,Ribociclib,0.02614209595641845
Glycolysis / Gluconeogenesis,16,Trametinib,0.10939758154804939
Glycolysis / Gluconeogenesis,16,Erlotinib,0.006046037862411813
Glycolysis / Gluconeogenesis,16,Selumetinib,0.06973921600787271
Glycolysis / Gluconeogenesis,17,MK-1775,-0.06100984067532811
Glycolysis / Gluconeogenesis,17,Paclitaxel,-0.06902527879689756
Glycolysis / Gluconeogenesis,17,Gefitinib,-0.05283027244677618
Glycolysis / Gluconeogenesis,17,Gemcitabine,-0.013839515030614234
Glycolysis / Gluconeogenesis,17,5-Fluorouracil,-0.0984368648872218
Glycolysis / Gluconeogenesis,17,Palbociclib,-0.06024737788781792
Glycolysis / Gluconeogenesis,17,Docetaxel,-0.04124208903950238
Glycolysis / Gluconeogenesis,17,Cisplatin,-0.028867943929382876
Glycolysis / Gluconeogenesis,17,AZD7762,-0.04855939313036715
Glycolysis / Gluconeogenesis,17,AZD6738,-0.037615123985516065
Glycolysis / Gluconeogenesis,17,Talazoparib,-0.007156210685548569
Glycolysis / Gluconeogenesis,17,Niraparib,-0.08287864194585845
Glycolysis / Gluconeogenesis,17,Olaparib,-0.04860664235808151
Glycolysis / Gluconeogenesis,17,Ribociclib,-0.09693915178204808
Glycolysis / Gluconeogenesis,17,Trametinib,0.0455346374334882
Glycolysis / Gluconeogenesis,17,Erlotinib,-0.0181907456383603
Glycolysis / Gluconeogenesis,17,Selumetinib,0.036915241924557196
Glycolysis / Gluconeogenesis,18,MK-1775,0.0012236951886530083
Glycolysis / Gluconeogenesis,18,Paclitaxel,0.028974818277951977
Glycolysis / Gluconeogenesis,18,Gefitinib,-0.0063845576457830745
Glycolysis / Gluconeogenesis,18,Gemcitabine,0.04191588487290901
Glycolysis / Gluconeogenesis,18,5-Fluorouracil,-0.015006368524193145
Glycolysis / Gluconeogenesis,18,Palbociclib,0.03403585716077606
Glycolysis / Gluconeogenesis,18,Docetaxel,0.03399111531635886
Glycolysis / Gluconeogenesis,18,Cisplatin,0.038822095615966376
Glycolysis / Gluconeogenesis,18,AZD7762,-0.0012661136774092332
Glycolysis / Gluconeogenesis,18,AZD6738,-0.008529543764309625
Glycolysis / Gluconeogenesis,18,Talazoparib,0.010281399745719101
Glycolysis / Gluconeogenesis,18,Niraparib,0.0303793441282713
Glycolysis / Gluconeogenesis,18,Olaparib,-0.03199421415493928
Glycolysis / Gluconeogenesis,18,Ribociclib,-0.029119027337611833
Glycolysis / Gluconeogenesis,18,Trametinib,-0.007692445713420781
Glycolysis / Gluconeogenesis,18,Erlotinib,-0.019385088336962904
Glycolysis / Gluconeogenesis,18,Selumetinib,0.0364829828018792
Glycolysis / Gluconeogenesis,19,MK-1775,0.08355119582642555
Glycolysis / Gluconeogenesis,19,Paclitaxel,-0.0020141881103552407
Glycolysis / Gluconeogenesis,19,Gefitinib,0.016698323342521706
Glycolysis / Gluconeogenesis,19,Gemcitabine,-0.017323167924997485
Glycolysis / Gluconeogenesis,19,5-Fluorouracil,-0.017975179663233084
Glycolysis / Gluconeogenesis,19,Palbociclib,0.009540019391621447
Glycolysis / Gluconeogenesis,19,Docetaxel,0.029480780844560284
Glycolysis / Gluconeogenesis,19,Cisplatin,0.008447375194983576
Glycolysis / Gluconeogenesis,19,AZD7762,0.020772522572777955
Glycolysis / Gluconeogenesis,19,AZD6738,0.02164421791601461
Glycolysis / Gluconeogenesis,19,Talazoparib,-0.0038248410859409165
Glycolysis / Gluconeogenesis,19,Niraparib,0.015969410840776313
Glycolysis / Gluconeogenesis,19,Olaparib,0.0031054750445175597
Glycolysis / Gluconeogenesis,19,Ribociclib,0.007640480764342521
Glycolysis / Gluconeogenesis,19,Trametinib,0.09307704499557296
Glycolysis / Gluconeogenesis,19,Erlotinib,0.021003868961835093
Glycolysis / Gluconeogenesis,19,Selumetinib,0.07187762312000866
Glycolysis / Gluconeogenesis,20,MK-1775,-0.017232488053697575
Glycolysis / Gluconeogenesis,20,Paclitaxel,-0.006480390305305003
Glycolysis / Gluconeogenesis,20,Gefitinib,0.0007430366623182347
Glycolysis / Gluconeogenesis,20,Gemcitabine,-0.001478919230274655
Glycolysis / Gluconeogenesis,20,5-Fluorouracil,-0.0030501285781686024
Glycolysis / Gluconeogenesis,20,Palbociclib,0.015046659273987432
Glycolysis / Gluconeogenesis,20,Docetaxel,-0.004672014704953501
Glycolysis / Gluconeogenesis,20,Cisplatin,0.008711455591361812
Glycolysis / Gluconeogenesis,20,AZD7762,-0.06777786698031198
Glycolysis / Gluconeogenesis,20,AZD6738,-0.01723455837039392
Glycolysis / Gluconeogenesis,20,Talazoparib,-0.006250263102746826
Glycolysis / Gluconeogenesis,20,Niraparib,-0.021015186693108447
Glycolysis / Gluconeogenesis,20,Olaparib,-0.033055067433665326
Glycolysis / Gluconeogenesis,20,Ribociclib,0.047456029348809485
Glycolysis / Gluconeogenesis,20,Trametinib,0.08477038232538431
Glycolysis / Gluconeogenesis,20,Erlotinib,0.023313054197900654
Glycolysis / Gluconeogenesis,20,Selumetinib,0.03504100722287488
Glycolysis / Gluconeogenesis,21,MK-1775,0.04178060117856228
Glycolysis / Gluconeogenesis,21,Paclitaxel,-0.00014740654877976682
Glycolysis / Gluconeogenesis,21,Gefitinib,-0.025260969170454003
Glycolysis / Gluconeogenesis,21,Gemcitabine,-0.0022473517774013892
Glycolysis / Gluconeogenesis,21,5-Fluorouracil,-0.02423841675061034
Glycolysis / Gluconeogenesis,21,Palbociclib,-0.0040851144234427626
Glycolysis / Gluconeogenesis,21,Docetaxel,-0.003344872684407552
Glycolysis / Gluconeogenesis,21,Cisplatin,0.008852168116156729
Glycolysis / Gluconeogenesis,21,AZD7762,-0.00999403978826641
Glycolysis / Gluconeogenesis,21,AZD6738,-0.01918222030423994
Glycolysis / Gluconeogenesis,21,Talazoparib,0.021062435920822808
Glycolysis / Gluconeogenesis,21,Niraparib,-0.01361787612651107
Glycolysis / Gluconeogenesis,21,Olaparib,0.016476776452493937
Glycolysis / Gluconeogenesis,21,Ribociclib,-0.018850509562447767
Glycolysis / Gluconeogenesis,21,Trametinib,0.014562331599864831
Glycolysis / Gluconeogenesis,21,Erlotinib,0.0035161568665158707
Glycolysis / Gluconeogenesis,21,Selumetinib,-0.014871935960043806
Glycolysis / Gluconeogenesis,22,MK-1775,0.05693812582510746
Glycolysis / Gluconeogenesis,22,Paclitaxel,0.05068889788070881
Glycolysis / Gluconeogenesis,22,Gefitinib,0.04422980883385731
Glycolysis / Gluconeogenesis,22,Gemcitabine,0.09608756151428482
Glycolysis / Gluconeogenesis,22,5-Fluorouracil,0.06944472495957706
Glycolysis / Gluconeogenesis,22,Palbociclib,0.070805337499608
Glycolysis / Gluconeogenesis,22,Docetaxel,0.06893104527834974
Glycolysis / Gluconeogenesis,22,Cisplatin,0.12416123994487435
Glycolysis / Gluconeogenesis,22,AZD7762,0.0512168286382768
Glycolysis / Gluconeogenesis,22,AZD6738,0.03595703034693217
Glycolysis / Gluconeogenesis,22,Talazoparib,0.06481471470690871
Glycolysis / Gluconeogenesis,22,Niraparib,0.05645974464713867
Glycolysis / Gluconeogenesis,22,Olaparib,0.06453747629774927
Glycolysis / Gluconeogenesis,22,Ribociclib,-0.021437646316757073
Glycolysis / Gluconeogenesis,22,Trametinib,-0.019191122666034222
Glycolysis / Gluconeogenesis,22,Erlotinib,0.0721890217546578
Glycolysis / Gluconeogenesis,22,Selumetinib,-0.04102923724242097
Glycolysis / Gluconeogenesis,23,MK-1775,-0.04727374946545573
Glycolysis / Gluconeogenesis,23,Paclitaxel,-0.1062089487828953
Glycolysis / Gluconeogenesis,23,Gefitinib,-0.015017065160457595
Glycolysis / Gluconeogenesis,23,Gemcitabine,-0.051832655841364046
Glycolysis / Gluconeogenesis,23,5-Fluorouracil,-0.08885642836784743
Glycolysis / Gluconeogenesis,23,Palbociclib,-0.058937787552254144
Glycolysis / Gluconeogenesis,23,Docetaxel,-0.07472991036408537
Glycolysis / Gluconeogenesis,23,Cisplatin,-0.07617974121501365
Glycolysis / Gluconeogenesis,23,AZD7762,-0.062724637987873
Glycolysis / Gluconeogenesis,23,AZD6738,-0.08153565050845828
Glycolysis / Gluconeogenesis,23,Talazoparib,-0.06297360507236792
Glycolysis / Gluconeogenesis,23,Niraparib,-0.09749576792761988
Glycolysis / Gluconeogenesis,23,Olaparib,-0.0868814612571285
Glycolysis / Gluconeogenesis,23,Ribociclib,-0.049352899513038506
Glycolysis / Gluconeogenesis,23,Trametinib,0.024451521349220788
Glycolysis / Gluconeogenesis,23,Erlotinib,-0.02344332312513845
Glycolysis / Gluconeogenesis,23,Selumetinib,-0.012925010138800931
Glycolysis / Gluconeogenesis,24,MK-1775,0.09748470323505387
Glycolysis / Gluconeogenesis,24,Paclitaxel,0.052940459302059435
Glycolysis / Gluconeogenesis,24,Gefitinib,0.005567817709074957
Glycolysis / Gluconeogenesis,24,Gemcitabine,0.10320892186877827
Glycolysis / Gluconeogenesis,24,5-Fluorouracil,0.05769484958114042
Glycolysis / Gluconeogenesis,24,Palbociclib,0.04498006885976888
Glycolysis / Gluconeogenesis,24,Docetaxel,0.05309293843207635
Glycolysis / Gluconeogenesis,24,Cisplatin,0.0689578784866721
Glycolysis / Gluconeogenesis,24,AZD7762,0.08663974028107078
Glycolysis / Gluconeogenesis,24,AZD6738,0.06621516893439189
Glycolysis / Gluconeogenesis,24,Talazoparib,0.0774620033626544
Glycolysis / Gluconeogenesis,24,Niraparib,0.09374207672547669
Glycolysis / Gluconeogenesis,24,Olaparib,0.10367446708322972
Glycolysis / Gluconeogenesis,24,Ribociclib,0.02397017271732057
Glycolysis / Gluconeogenesis,24,Trametinib,-0.02046903714861262
Glycolysis / Gluconeogenesis,24,Erlotinib,0.017778361555967216
Glycolysis / Gluconeogenesis,24,Selumetinib,0.01492921472197602
Glycolysis / Gluconeogenesis,25,MK-1775,-0.04537483198804921
Glycolysis / Gluconeogenesis,25,Paclitaxel,-0.04002844615140778
Glycolysis / Gluconeogenesis,25,Gefitinib,-0.06238749841563263
Glycolysis / Gluconeogenesis,25,Gemcitabine,-0.0298382553579221
Glycolysis / Gluconeogenesis,25,5-Fluorouracil,-0.05453158969727599
Glycolysis / Gluconeogenesis,25,Palbociclib,-0.048931486830896584
Glycolysis / Gluconeogenesis,25,Docetaxel,-0.04235100817723917
Glycolysis / Gluconeogenesis,25,Cisplatin,-0.06563352496031317
Glycolysis / Gluconeogenesis,25,AZD7762,-0.056823039220309526
Glycolysis / Gluconeogenesis,25,AZD6738,-0.01328453213488067
Glycolysis / Gluconeogenesis,25,Talazoparib,-0.013085252651098037
Glycolysis / Gluconeogenesis,25,Niraparib,-0.07197646924049972
Glycolysis / Gluconeogenesis,25,Olaparib,-0.07737472801214403
Glycolysis / Gluconeogenesis,25,Ribociclib,-0.14181761384038916
Glycolysis / Gluconeogenesis,25,Trametinib,0.03706313154723278
Glycolysis / Gluconeogenesis,25,Erlotinib,-0.03974253541564252
Glycolysis / Gluconeogenesis,25,Selumetinib,0.05760219140721956
Glycolysis / Gluconeogenesis,26,MK-1775,-0.024102281926066223
Glycolysis / Gluconeogenesis,26,Paclitaxel,-0.061076251834243075
Glycolysis / Gluconeogenesis,26,Gefitinib,-0.04930654742255922
Glycolysis / Gluconeogenesis,26,Gemcitabine,-0.039376802469473754
Glycolysis / Gluconeogenesis,26,5-Fluorouracil,-0.03511422742336895
Glycolysis / Gluconeogenesis,26,Palbociclib,-0.04826378668896659
Glycolysis / Gluconeogenesis,26,Docetaxel,-0.043479836860653646
Glycolysis / Gluconeogenesis,26,Cisplatin,-0.03132407564385124
Glycolysis / Gluconeogenesis,26,AZD7762,-0.05008664275374203
Glycolysis / Gluconeogenesis,26,AZD6738,-0.04285005777333758
Glycolysis / Gluconeogenesis,26,Talazoparib,-0.018666366394067296
Glycolysis / Gluconeogenesis,26,Niraparib,-0.033708528393588365
Glycolysis / Gluconeogenesis,26,Olaparib,-0.013777267508610792
Glycolysis / Gluconeogenesis,26,Ribociclib,-0.025041009523226763
Glycolysis / Gluconeogenesis,26,Trametinib,-0.030843578142148404
Glycolysis / Gluconeogenesis,26,Erlotinib,0.032970598512454444
Glycolysis / Gluconeogenesis,26,Selumetinib,-0.02494335958571583
Glycolysis / Gluconeogenesis,27,MK-1775,-0.04431471482192631
Glycolysis / Gluconeogenesis,27,Paclitaxel,-0.07958159359637242
Glycolysis / Gluconeogenesis,27,Gefitinib,-0.017462247199954175
Glycolysis / Gluconeogenesis,27,Gemcitabine,-0.07116009736009318
Glycolysis / Gluconeogenesis,27,5-Fluorouracil,-0.08178763105392231
Glycolysis / Gluconeogenesis,27,Palbociclib,-0.0420352388721929
Glycolysis / Gluconeogenesis,27,Docetaxel,-0.051321115386117035
Glycolysis / Gluconeogenesis,27,Cisplatin,-0.055698535204930295
Glycolysis / Gluconeogenesis,27,AZD7762,-0.10506551287150395
Glycolysis / Gluconeogenesis,27,AZD6738,-0.05787048144754703
Glycolysis / Gluconeogenesis,27,Talazoparib,-0.04389000085343054
Glycolysis / Gluconeogenesis,27,Niraparib,-0.06533374310268242
Glycolysis / Gluconeogenesis,27,Olaparib,-0.05374905599309526
Glycolysis / Gluconeogenesis,27,Ribociclib,-0.06762809106909085
Glycolysis / Gluconeogenesis,27,Trametinib,0.04066930118300196
Glycolysis / Gluconeogenesis,27,Erlotinib,0.05273533692448933
Glycolysis / Gluconeogenesis,27,Selumetinib,0.014050825354754515
Glycolysis / Gluconeogenesis,28,MK-1775,0.08424231354670324
Glycolysis / Gluconeogenesis,28,Paclitaxel,0.050714776839413125
Glycolysis / Gluconeogenesis,28,Gefitinib,0.07161561304032678
Glycolysis / Gluconeogenesis,28,Gemcitabine,-0.0014363627204053403
Glycolysis / Gluconeogenesis,28,5-Fluorouracil,0.023359268267266843
Glycolysis / Gluconeogenesis,28,Palbociclib,0.006646498753131635
Glycolysis / Gluconeogenesis,28,Docetaxel,0.0697510287159311
Glycolysis / Gluconeogenesis,28,Cisplatin,0.02371294736955912
Glycolysis / Gluconeogenesis,28,AZD7762,0.03293749644883178
Glycolysis / Gluconeogenesis,28,AZD6738,0.07151922829635249
Glycolysis / Gluconeogenesis,28,Talazoparib,0.011245362203056202
Glycolysis / Gluconeogenesis,28,Niraparib,0.03126700391358866
Glycolysis / Gluconeogenesis,28,Olaparib,0.04772673475861602
Glycolysis / Gluconeogenesis,28,Ribociclib,-0.01947816057422304
Glycolysis / Gluconeogenesis,28,Trametinib,-0.012337385249821664
Glycolysis / Gluconeogenesis,28,Erlotinib,0.07008560299469009
Glycolysis / Gluconeogenesis,28,Selumetinib,-0.024182196150545145
Glycolysis / Gluconeogenesis,29,MK-1775,0.011523175700186856
Glycolysis / Gluconeogenesis,29,Paclitaxel,-0.014790894563141324
Glycolysis / Gluconeogenesis,29,Gefitinib,-0.015009658027388448
Glycolysis / Gluconeogenesis,29,Gemcitabine,0.0073640474783427615
Glycolysis / Gluconeogenesis,29,5-Fluorouracil,-0.03778143942678912
Glycolysis / Gluconeogenesis,29,Palbociclib,-0.007911864823455267
Glycolysis / Gluconeogenesis,29,Docetaxel,-0.01242376353454452
Glycolysis / Gluconeogenesis,29,Cisplatin,-0.03277847312303363
Glycolysis / Gluconeogenesis,29,AZD7762,-0.020464321427248727
Glycolysis / Gluconeogenesis,29,AZD6738,0.0011683027152663541
Glycolysis / Gluconeogenesis,29,Talazoparib,-0.0009429602446286207
Glycolysis / Gluconeogenesis,29,Niraparib,-0.06551448175027334
Glycolysis / Gluconeogenesis,29,Olaparib,-0.033330166515571885
Glycolysis / Gluconeogenesis,29,Ribociclib,-0.06992487740849716
Glycolysis / Gluconeogenesis,29,Trametinib,0.030778110127506204
Glycolysis / Gluconeogenesis,29,Erlotinib,0.03564234220908772
Glycolysis / Gluconeogenesis,29,Selumetinib,0.016748540024167494
Glycolysis / Gluconeogenesis,30,MK-1775,0.009468547403696343
Glycolysis / Gluconeogenesis,30,Paclitaxel,0.011494697343852688
Glycolysis / Gluconeogenesis,30,Gefitinib,0.0378090206458882
Glycolysis / Gluconeogenesis,30,Gemcitabine,-0.008010653389649014
Glycolysis / Gluconeogenesis,30,5-Fluorouracil,0.029352375032808766
Glycolysis / Gluconeogenesis,30,Palbociclib,0.029241670766516764
Glycolysis / Gluconeogenesis,30,Docetaxel,0.0038089226728025643
Glycolysis / Gluconeogenesis,30,Cisplatin,-0.015896650710659207
Glycolysis / Gluconeogenesis,30,AZD7762,-0.0060338690009410735
Glycolysis / Gluconeogenesis,30,AZD6738,-0.0027405932285461706
Glycolysis / Gluconeogenesis,30,Talazoparib,0.01109880678447382
Glycolysis / Gluconeogenesis,30,Niraparib,-0.011696760253415962
Glycolysis / Gluconeogenesis,30,Olaparib,-0.03376260966640067
Glycolysis / Gluconeogenesis,30,Ribociclib,-0.02168491114085722
Glycolysis / Gluconeogenesis,30,Trametinib,0.07196409334735934
Glycolysis / Gluconeogenesis,30,Erlotinib,0.01861453946610213
Glycolysis / Gluconeogenesis,30,Selumetinib,0.08725048370649258
Glycolysis / Gluconeogenesis,31,MK-1775,-0.047420580926264284
Glycolysis / Gluconeogenesis,31,Paclitaxel,-0.05081212773117903
Glycolysis / Gluconeogenesis,31,Gefitinib,0.0441409922475841
Glycolysis / Gluconeogenesis,31,Gemcitabine,-0.031163488078771406
Glycolysis / Gluconeogenesis,31,5-Fluorouracil,-0.0713893044218974
Glycolysis / Gluconeogenesis,31,Palbociclib,-0.09343966150229807
Glycolysis / Gluconeogenesis,31,Docetaxel,-0.041226722688823374
Glycolysis / Gluconeogenesis,31,Cisplatin,-0.030522011952168318
Glycolysis / Gluconeogenesis,31,AZD7762,-0.07817789587273165
Glycolysis / Gluconeogenesis,31,AZD6738,-0.03442428288255254
Glycolysis / Gluconeogenesis,31,Talazoparib,-0.013003935211969374
